excellent fundamentals work today for nyack boys modi lax the harder the day the harder work this team has grit ,1
just check how many went jail and what congress has done for @ congress just want prove modi anti muslims,1
dear please read economics thoroughly subsidies for development farming marega employment job etc can accepted but @ without doing anything and zero return which poor uplifting will happen its nit about rahul modi its about india common sense yaar,-1
are fine with imrankhan making not making statement cause one cares about his fake statement pakistan sharia infested shit and what they did legal chalo for change you equated modi with malala instead hitler,-1
not want pakistan our country attacked while keeps bribeing america china etcimran khans administration doing much better than all not want expose the wisdom foreigners our countrythis the work our countrys modi pto ,1
 this new india this indias century because has the yuva shakti take great heights modi govt stands firmly with them ,1
fathers firm not finding people work with all the socialism aroundhe has already stopped his night time operations and modi too toes same linewe might pack upi have recently joined govt jobi have option than corrupt maintain life style,-1
this modi power,0
sure thing ’ getting modi out ’ useless with big ,0
lol can show proof that modi did say something like that pappus pappu only know spread lies,1
finely govt realised can’ make fool pakistani nation any more get nro from malik riaz imf modi ,1
